name,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
Throh,"['Guts', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,100,5120,70,465,45,Judo Pok¨¦mon,85,1000000,1.3,120,Nageki¥Ê¥²¥­,100,538,30,85,45,fighting,,55.5,5,0
Sawk,"['Sturdy', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,125,5120,70,465,45,Karate Pok¨¦mon,75,1000000,1.4,75,Dageki¥À¥²¥­,100,539,30,75,85,fighting,,51,5,0
Sewaddle,"['Swarm', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,53,3840,70,310,255,Sewing Pok¨¦mon,70,1059860,0.3,45,Kurumiru¥¯¥ë¥ß¥ë,50,540,40,60,42,bug,grass,2.5,5,0
Swadloon,"['Leaf Guard', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,63,3840,70,380,120,Leaf-Wrapped Pok¨¦mon,90,1059860,0.5,55,Kurumayu¥¯¥ë¥Þ¥æ,50,541,50,80,42,bug,grass,7.3,5,0
Leavanny,"['Swarm', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,103,3840,70,500,45,Nurturing Pok¨¦mon,80,1059860,1.2,75,Hahakomori¥Ï¥Ï¥³¥â¥ê,50,542,70,80,92,bug,grass,20.5,5,0
Venipede,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,45,3840,70,260,255,Centipede Pok¨¦mon,59,1059860,0.4,30,Fushide¥Õ¥·¥Ç,50,543,30,39,57,bug,poison,5.3,5,0
Whirlipede,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,55,3840,70,360,120,Curlipede Pok¨¦mon,99,1059860,1.2,40,Wheega¥Û¥¤©`¥¬,50,544,40,79,47,bug,poison,58.5,5,0
Scolipede,"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,100,5120,70,485,45,Megapede Pok¨¦mon,89,1059860,2.5,60,Pendror¥Ú¥ó¥É¥é©`,50,545,55,69,112,bug,poison,200.5,5,0
Cottonee,"['Prankster', 'Infiltrator', 'Chlorophyll']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,27,5120,70,280,190,Cotton Puff Pok¨¦mon,60,1000000,0.3,40,Monmen¥â¥ó¥á¥ó,50,546,37,50,66,grass,fairy,0.6,5,0
Whimsicott,"['Prankster', 'Infiltrator', 'Chlorophyll']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,67,5120,70,480,75,Windveiled Pok¨¦mon,85,1000000,0.7,60,Elfuun¥¨¥ë¥Õ©`¥ó,50,547,77,75,116,grass,fairy,6.6,5,0
Petilil,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,35,5120,70,280,190,Bulb Pok¨¦mon,50,1000000,0.5,45,Churine¥Á¥å¥ê¥Í,0,548,70,50,30,grass,,6.6,5,0
Lilligant,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,60,5120,70,480,75,Flowering Pok¨¦mon,75,1000000,1.1,70,Dredear¥É¥ì¥Ç¥£¥¢,0,549,110,75,90,grass,,16.3,5,0
Basculin,"['Reckless', 'Rock Head', 'Adaptability', 'Mold Breaker']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,92,10240,70,460,25,Hostile Pok¨¦mon,65,1000000,1,70,Bassrao¥Ð¥¹¥é¥ª,50,550,80,55,98,water,,18,5,0
Sandile,"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,72,5120,70,292,180,Desert Croc Pok¨¦mon,35,1059860,0.7,50,Meguroco¥á¥°¥í¥³,50,551,35,35,65,ground,dark,15.2,5,0
Krokorok,"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,82,5120,70,351,90,Desert Croc Pok¨¦mon,45,1059860,1,60,Waruvile¥ï¥ë¥Ó¥ë,50,552,45,45,74,ground,dark,33.4,5,0
Krookodile,"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,117,5120,70,519,45,Intimidation Pok¨¦mon,80,1059860,1.5,95,Waruvial¥ï¥ë¥Ó¥¢¥ë,50,553,65,70,92,ground,dark,96.3,5,0
Darumaka,"['Hustle', 'Inner Focus']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,90,5120,70,315,120,Zen Charm Pok¨¦mon,45,1059860,0.6,70,Darumakka¥À¥ë¥Þ¥Ã¥«,50,554,15,45,50,fire,,37.5,5,0
Darmanitan,"['Sheer Force', 'Zen Mode']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,30,5120,70,540,60,Blazing Pok¨¦mon,105,1059860,1.3,105,Hihidaruma¥Ò¥Ò¥À¥ë¥Þ,50,555,140,105,55,fire,fire,92.9,5,0
Maractus,"['Water Absorb', 'Chlorophyll', 'Storm Drain']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,86,5120,70,461,255,Cactus Pok¨¦mon,67,1000000,1,75,Maracacchi¥Þ¥é¥«¥Ã¥Á,50,556,106,67,60,grass,,28,5,0
Dwebble,"['Sturdy', 'Shell Armor', 'Weak Armor']",1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,65,5120,70,325,190,Rock Inn Pok¨¦mon,85,1000000,0.3,50,Ishizumai¥¤¥·¥º¥Þ¥¤,50,557,35,35,55,bug,rock,14.5,5,0
Crustle,"['Sturdy', 'Shell Armor', 'Weak Armor']",1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,105,5120,70,485,75,Stone Home Pok¨¦mon,125,1000000,1.4,70,Iwapalace¥¤¥ï¥Ñ¥ì¥¹,50,558,65,75,45,bug,rock,200,5,0
Scraggy,"['Shed Skin', 'Moxie', 'Intimidate']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,75,3840,35,348,180,Shedding Pok¨¦mon,70,1000000,0.6,50,Zuruggu¥º¥ë¥Ã¥°,50,559,35,70,48,dark,fighting,11.8,5,0
Scrafty,"['Shed Skin', 'Moxie', 'Intimidate']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,90,3840,70,488,90,Hoodlum Pok¨¦mon,115,1000000,1.1,65,Zuruzukin¥º¥ë¥º¥­¥ó,50,560,45,115,58,dark,fighting,30,5,0
Sigilyph,"['Wonder Skin ', 'Magic Guard', 'Tinted Lens']",1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,58,5120,70,490,45,Avianoid Pok¨¦mon,80,1000000,1.4,72,Symboler¥·¥ó¥Ü¥é©`,50,561,103,80,97,psychic,flying,14,5,0
Yamask,['Mummy'],0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,30,6400,70,303,190,Spirit Pok¨¦mon,85,1000000,0.5,38,Desumasu¥Ç¥¹¥Þ¥¹,50,562,55,65,30,ghost,,1.5,5,0
Cofagrigus,['Mummy'],0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,50,6400,70,483,90,Coffin Pok¨¦mon,145,1000000,1.7,58,Desukarn¥Ç¥¹¥«©`¥ó,50,563,95,105,30,ghost,,76.5,5,0
Tirtouga,"['Solid Rock', 'Sturdy', 'Swift Swim']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,78,7680,70,355,45,Prototurtle Pok¨¦mon,103,1000000,0.7,54,Protoga¥×¥í¥È©`¥¬,88.1,564,53,45,22,water,rock,16.5,5,0
Carracosta,"['Solid Rock', 'Sturdy', 'Swift Swim']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,108,7680,70,495,45,Prototurtle Pok¨¦mon,133,1000000,1.2,74,Abagoura¥¢¥Ð¥´©`¥é,88.1,565,83,65,32,water,rock,81,5,0
Archen,['Defeatist'],0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,112,7680,70,401,45,First Bird Pok¨¦mon,45,1000000,0.5,55,Archen¥¢©`¥±¥ó,88.1,566,74,45,70,rock,flying,9.5,5,0
Archeops,['Defeatist'],0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,140,7680,70,567,45,First Bird Pok¨¦mon,65,1000000,1.4,75,Archeos¥¢©`¥±¥ª¥¹,88.1,567,112,65,110,rock,flying,32,5,0
Trubbish,"['Stench', 'Sticky Hold', 'Aftermath']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,50,5120,70,329,190,Trash Bag Pok¨¦mon,62,1000000,0.6,50,Yabukuron¥ä¥Ö¥¯¥í¥ó,50,568,40,62,65,poison,,31,5,0
Garbodor,"['Stench', 'Weak Armor', 'Aftermath']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,95,5120,70,474,60,Trash Heap Pok¨¦mon,82,1000000,1.9,80,Dustdas¥À¥¹¥È¥À¥¹,50,569,60,82,75,poison,,107.3,5,0
Zorua,['Illusion'],2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,65,6400,70,330,75,Tricky Fox Pok¨¦mon,40,1059860,0.7,40,Zorua¥¾¥í¥¢,88.1,570,80,40,65,dark,,12.5,5,0
Zoroark,['Illusion'],2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,105,5120,70,510,45,Illusion Fox Pok¨¦mon,60,1059860,1.6,60,Zoroark¥¾¥í¥¢©`¥¯,88.1,571,120,60,105,dark,,81.1,5,0
Minccino,"['Cute Charm', 'Technician', 'Skill Link']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,50,3840,70,300,255,Chinchilla Pok¨¦mon,40,800000,0.4,55,Chillarmy¥Á¥é©`¥ß¥£,24.6,572,40,40,75,normal,,5.8,5,0
Cinccino,"['Cute Charm', 'Technician', 'Skill Link']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,3840,70,470,60,Scarf Pok¨¦mon,60,800000,0.5,75,Chillaccino¥Á¥é¥Á©`¥Î,24.6,573,65,60,115,normal,,7.5,5,0
Gothita,"['Frisk', 'Competitive', 'Shadow Tag']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30,5120,70,290,200,Fixation Pok¨¦mon,50,1059860,0.4,45,Gothimu¥´¥Á¥à,24.6,574,55,65,45,psychic,,5.8,5,0
Gothorita,"['Frisk', 'Competitive', 'Shadow Tag']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,45,5120,70,390,100,Manipulate Pok¨¦mon,70,1059860,0.7,60,Gothimiru¥´¥Á¥ß¥ë,24.6,575,75,85,55,psychic,,18,5,0
Gothitelle,"['Frisk', 'Competitive', 'Shadow Tag']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,55,5120,70,490,50,Astral Body Pok¨¦mon,95,1059860,1.5,70,Gothiruselle¥´¥Á¥ë¥¼¥ë,24.6,576,95,110,65,psychic,,44,5,0
Solosis,"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30,5120,70,290,200,Cell Pok¨¦mon,40,1059860,0.3,45,Uniran¥æ¥Ë¥é¥ó,50,577,105,50,20,psychic,,1,5,0
Duosion,"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,40,5120,70,370,100,Mitosis Pok¨¦mon,50,1059860,0.6,65,Doublan¥À¥Ö¥é¥ó,50,578,125,60,30,psychic,,8,5,0
Reuniclus,"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,65,5120,70,490,50,Multiplying Pok¨¦mon,75,1059860,1,110,Lanculus¥é¥ó¥¯¥ë¥¹,50,579,125,85,30,psychic,,20.1,5,0
Ducklett,"['Keen Eye', 'Big Pecks', 'Hydration']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,44,5120,70,305,190,Water Bird Pok¨¦mon,50,1000000,0.5,62,Koaruhie¥³¥¢¥ë¥Ò©`,50,580,44,50,55,water,flying,5.5,5,0
Swanna,"['Keen Eye', 'Big Pecks', 'Hydration']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,87,5120,70,473,45,White Bird Pok¨¦mon,63,1000000,1.3,75,Swanna¥¹¥ï¥ó¥Ê,50,581,87,63,98,water,flying,24.2,5,0
Vanillite,"['Ice Body', 'Snow Cloak', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,5120,70,305,255,Fresh Snow Pok¨¦mon,50,1250000,0.4,36,Vanipeti¥Ð¥Ë¥×¥Ã¥Á,50,582,65,60,44,ice,,5.7,5,0
Vanillish,"['Ice Body', 'Snow Cloak', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,65,5120,70,395,120,Icy Snow Pok¨¦mon,65,1250000,1.1,51,Vanirich¥Ð¥Ë¥ê¥Ã¥Á,50,583,80,75,59,ice,,41,5,0
Vanilluxe,"['Ice Body', 'Snow Warning', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,95,5120,70,535,45,Snowstorm Pok¨¦mon,85,1250000,1.3,71,Baivanilla¥Ð¥¤¥Ð¥Ë¥é,50,584,110,95,79,ice,,57.5,5,0
Deerling,"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",2,1,1,0.5,1,2,2,2,0,0.5,0.5,2,1,2,1,1,1,0.5,60,5120,70,335,190,Season Pok¨¦mon,50,1000000,0.6,60,Shikijika¥·¥­¥¸¥«,50,585,40,50,75,normal,grass,19.5,5,0
Sawsbuck,"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",2,1,1,0.5,1,2,2,2,0,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,475,75,Season Pok¨¦mon,70,1000000,1.9,80,Mebukijika¥á¥Ö¥­¥¸¥«,50,586,60,70,95,normal,grass,92.5,5,0
Emolga,"['Static', 'Motor Drive']",0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,75,5120,70,428,200,Sky Squirrel Pok¨¦mon,60,1000000,0.4,55,Emonga¥¨¥â¥ó¥¬,50,587,75,60,103,electric,flying,5,5,0
Karrablast,"['Swarm', 'Shed Skin', 'No Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,75,3840,70,315,200,Clamping Pok¨¦mon,45,1000000,0.5,50,Kaburumo¥«¥Ö¥ë¥â,50,588,40,45,60,bug,,5.9,5,0
Escavalier,"['Swarm', 'Shell Armor', 'Overcoat']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,135,3840,70,495,75,Cavalry Pok¨¦mon,105,1000000,1,70,Chevargo¥·¥å¥Ð¥ë¥´,50,589,60,105,20,bug,steel,33,5,0
Foongus,"['Effect Spore', 'Regenerator']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,55,5120,70,294,190,Mushroom Pok¨¦mon,45,1000000,0.2,69,Tamagetake¥¿¥Þ¥²¥¿¥±,50,590,55,55,15,grass,poison,1,5,0
Amoonguss,"['Effect Spore', 'Regenerator']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,85,5120,70,464,75,Mushroom Pok¨¦mon,70,1000000,0.6,114,Morobareru¥â¥í¥Ð¥ì¥ë,50,591,85,80,30,grass,poison,10.5,5,0
Frillish,"['Water Absorb', 'Cursed Body', 'Damp']",0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,40,5120,70,335,190,Floating Pok¨¦mon,50,1000000,1.2,55,Pururill¥×¥ë¥ê¥ë,50,592,65,85,40,water,ghost,33,5,0
Jellicent,"['Water Absorb', 'Cursed Body', 'Damp']",0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,60,5120,70,480,60,Floating Pok¨¦mon,70,1000000,2.2,100,Burungel¥Ö¥ë¥ó¥²¥ë,50,593,85,105,60,water,ghost,135,5,0
Alomomola,"['Healer', 'Hydration', 'Regenerator']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,10240,70,470,75,Caring Pok¨¦mon,80,800000,1.2,165,Mamanbou¥Þ¥Þ¥ó¥Ü¥¦,50,594,40,45,65,water,,31.6,5,0
Joltik,"['Compoundeyes', 'Unnerve', 'Swarm']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,47,5120,70,319,190,Attaching Pok¨¦mon,50,1000000,0.1,50,Bachuru¥Ð¥Á¥å¥ë,50,595,57,50,65,bug,electric,0.6,5,0
Galvantula,"['Compoundeyes', 'Unnerve', 'Swarm']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,77,5120,70,472,75,EleSpider Pok¨¦mon,60,1000000,0.8,70,Dentula¥Ç¥ó¥Á¥å¥é,50,596,97,60,108,bug,electric,14.3,5,0
Ferroseed,['Iron Barbs'],1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,50,5120,70,305,255,Thorn Seed Pok¨¦mon,91,1000000,0.6,44,Tesseed¥Æ¥Ã¥·©`¥É,50,597,24,86,10,grass,steel,18.8,5,0
Ferrothorn,"['Iron Barbs', 'Anticipation']",1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,94,5120,70,489,90,Thorn Pod Pok¨¦mon,131,1000000,1,74,Nutrey¥Ê¥Ã¥È¥ì¥¤,50,598,54,116,20,grass,steel,110,5,0
Klink,"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,55,5120,70,300,130,Gear Pok¨¦mon,70,1059860,0.3,40,Giaru¥®¥¢¥ë,,599,45,60,30,steel,,21,5,0
Klang,"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,80,5120,70,440,60,Gear Pok¨¦mon,95,1059860,0.6,60,Gigiaru¥®¥®¥¢¥ë,,600,70,85,50,steel,,51,5,0
Klinklang,"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,100,5120,70,520,30,Gear Pok¨¦mon,115,1059860,0.6,60,Gigigiaru¥®¥®¥®¥¢¥ë,,601,70,85,90,steel,,81,5,0
Tynamo,['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,55,5120,70,275,190,EleFish Pok¨¦mon,40,1250000,0.2,35,Shibishirasu¥·¥Ó¥·¥é¥¹,50,602,45,40,60,electric,,0.3,5,0
Eelektrik,['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,85,5120,70,405,60,EleFish Pok¨¦mon,70,1250000,1.2,65,Shibibeel¥·¥Ó¥Ó©`¥ë,50,603,75,70,40,electric,,22,5,0
Eelektross,['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,115,5120,70,515,30,EleFish Pok¨¦mon,80,1250000,2.1,85,Shibirudon¥·¥Ó¥ë¥É¥ó,50,604,105,80,50,electric,,80.5,5,0
Elgyem,"['Telepathy', 'Synchronize', 'Analytic']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,55,5120,70,335,255,Cerebral Pok¨¦mon,55,1000000,0.5,55,Ligray¥ê¥°¥ì©`,50,605,85,55,30,psychic,,9,5,0
Beheeyem,"['Telepathy', 'Synchronize', 'Analytic']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,75,5120,70,485,90,Cerebral Pok¨¦mon,75,1000000,1,75,Ohbem¥ª©`¥Ù¥à,50,606,125,95,40,psychic,,34.5,5,0
Litwick,"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,30,5120,70,275,190,Candle Pok¨¦mon,55,1059860,0.3,50,Hitomoshi¥Ò¥È¥â¥·,50,607,65,55,20,ghost,fire,3.1,5,0
Lampent,"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,40,5120,70,370,90,Lamp Pok¨¦mon,60,1059860,0.6,60,Lampler¥é¥ó¥×¥é©`,50,608,95,60,55,ghost,fire,13,5,0
Chandelure,"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,55,5120,70,520,45,Luring Pok¨¦mon,90,1059860,1,60,Chandela¥·¥ã¥ó¥Ç¥é,50,609,145,90,80,ghost,fire,34.3,5,0
Axew,"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,87,10240,35,320,75,Tusk Pok¨¦mon,60,1250000,0.6,46,Kibago¥­¥Ð¥´,50,610,30,40,57,dragon,,18,5,0
Fraxure,"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,117,10240,35,410,60,Axe Jaw Pok¨¦mon,70,1250000,1,66,Onondo¥ª¥Î¥ó¥É,50,611,40,50,67,dragon,,36,5,0
Haxorus,"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,147,10240,35,540,45,Axe Jaw Pok¨¦mon,90,1250000,1.8,76,Ononokus¥ª¥Î¥Î¥¯¥¹,50,612,60,70,97,dragon,,105.5,5,0
Cubchoo,"['Snow Cloak', 'Slush Rush', 'Rattled']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,70,5120,70,305,120,Chill Pok¨¦mon,40,1000000,0.5,55,Kumasyun¥¯¥Þ¥·¥å¥ó,50,613,60,40,40,ice,,8.5,5,0
Beartic,"['Snow Cloak', 'Slush Rush', 'Swift Swim']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,130,5120,70,505,60,Freezing Pok¨¦mon,80,1000000,2.6,95,Tunbear¥Ä¥ó¥Ù¥¢©`,50,614,70,80,50,ice,,260,5,0
Cryogonal,['Levitate'],1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,6400,70,515,25,Crystallizing Pok¨¦mon,50,1000000,1.1,80,Freegeo¥Õ¥ê©`¥¸¥ª,,615,95,135,105,ice,,148,5,0
Shelmet,"['Hydration', 'Shell Armor', 'Overcoat']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,40,3840,70,305,200,Snail Pok¨¦mon,85,1000000,0.4,50,Chobomaki¥Á¥ç¥Ü¥Þ¥­,50,616,40,65,25,bug,,7.7,5,0
Accelgor,"['Hydration', 'Sticky Hold', 'Unburden']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,70,3840,70,495,75,Shell Out Pok¨¦mon,40,1000000,0.8,80,Agilder¥¢¥®¥ë¥À©`,50,617,100,60,145,bug,,25.3,5,0
Stunfisk,"['Static', 'Limber', 'Sand Veil']",1,1,1,0,1,1,1,0.5,1,2,2,2,1,0.5,1,0.5,0.5,2,66,5120,70,471,75,Trap Pok¨¦mon,84,1000000,0.7,109,Maggyo¥Þ¥Ã¥®¥ç,50,618,81,99,32,ground,electric,11,5,0
Mienfoo,"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,85,6400,70,350,180,Martial Arts Pok¨¦mon,50,1059860,0.9,45,Kojofu¥³¥¸¥ç¥Õ©`,50,619,55,50,65,fighting,,20,5,0
Mienshao,"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,125,6400,70,510,45,Martial Arts Pok¨¦mon,60,1059860,1.4,65,Kojondo¥³¥¸¥ç¥ó¥É,50,620,95,60,105,fighting,,35.5,5,0
Druddigon,"['Rough Skin', 'Sheer Force', 'Mold Breaker']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,120,7680,70,485,45,Cave Pok¨¦mon,90,1000000,1.6,77,Crimgan¥¯¥ê¥à¥¬¥ó,50,621,60,90,48,dragon,,139,5,0
Golett,"['Iron Fist', 'Klutz', 'No Guard']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,74,6400,70,303,190,Automaton Pok¨¦mon,50,1000000,1,59,Gobit¥´¥Ó¥Ã¥È,,622,35,50,35,ground,ghost,92,5,0
Golurk,"['Iron Fist', 'Klutz', 'No Guard']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,124,6400,70,483,90,Automaton Pok¨¦mon,80,1000000,2.8,89,Goloog¥´¥ë©`¥°,,623,55,80,55,ground,ghost,330,5,0
Pawniard,"['Defiant', 'Inner Focus', 'Pressure']",1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,85,5120,35,340,120,Sharp Blade Pok¨¦mon,70,1000000,0.5,45,Komatana¥³¥Þ¥¿¥Ê,50,624,40,40,60,dark,steel,10.2,5,0
Bisharp,"['Defiant', 'Inner Focus', 'Pressure']",1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,125,5120,35,490,45,Sword Blade Pok¨¦mon,100,1000000,1.6,65,Kirikizan¥­¥ê¥­¥¶¥ó,50,625,60,70,70,dark,steel,70,5,0
